"productId","language","packageName","version","referenceUrl"
"10","RUBY","google-cloud-dlp","STABLE","https://cloud.google.com/ruby/docs/reference/google-cloud-dlp/latest"
"11","CPP","google-cloud-cpp::functions::v1","STABLE","https://cloud.google.com/cpp/docs/reference/functions/latest"
"11","CSHARP","Google.Cloud.Functions.V2Beta","PREVIEW","https://cloud.google.com/dotnet/docs/reference/Google.Cloud.Functions.V2Beta/latest"
"11","CSHARP","Google.Cloud.Functions.Framework","GA","https://github.com/GoogleCloudPlatform/functions-framework-dotnet"
"11","CSHARP","Google.Cloud.Functions.V2","STABLE","https://cloud.google.com/dotnet/docs/reference/Google.Cloud.Functions.V2/latest"
"11","CSHARP","Google.Cloud.Functions.V1","STABLE","https://cloud.google.com/dotnet/docs/reference/Google.Cloud.Functions.V1/latest"
"11","GO","functions/apiv2beta","PREVIEW","https://cloud.google.com/go/docs/reference/cloud.google.com/go/functions/latest/apiv2beta"
"11","GO","functions/metadata","PREVIEW","https://cloud.google.com/go/docs/reference/cloud.google.com/go/functions/latest/metadata"
"11","GO","funcframework","GA","https://pkg.go.dev/github.com/GoogleCloudPlatform/functions-framework-go"
"11","GO","functions/apiv1","STABLE","https://cloud.google.com/go/docs/reference/cloud.google.com/go/functions/latest/apiv1"
"11","GO","functions/apiv2","STABLE","https://cloud.google.com/go/docs/reference/cloud.google.com/go/functions/latest/apiv2"
"11","JAVA","google-cloudevent-types","PREVIEW","https://cloud.google.com/java/docs/reference/google-cloud-functions/latest/history"
"11","JAVA","functions-framework-api","GA","https://github.com/GoogleCloudPlatform/functions-framework-java"
"11","JAVA","google-cloud-functions","STABLE","https://cloud.google.com/java/docs/reference/google-cloud-functions/latest/overview"
"11","NODEJS","@google-cloud/functions-emulator","DEPRECATED","https://www.npmjs.com/package/@google-cloud/functions-emulator"
"11","NODEJS","@google-cloud/functions-framework","GA","https://github.com/GoogleCloudPlatform/functions-framework-nodejs"
"11","NODEJS","gcf-utils","STABLE","https://cloud.google.com/nodejs/docs/reference/repo-automation-bots/latest"
"11","NODEJS","@google-cloud/functions","STABLE","https://cloud.google.com/nodejs/docs/reference/functions/latest"
"11","PHP","google/cloud-functions","STABLE","https://cloud.google.com/php/docs/reference/cloud-functions/latest"
"11","PYTHON","functions-framework","GA","https://github.com/GoogleCloudPlatform/functions-framework-python"
"11","PYTHON","google-cloud-functions","STABLE","https://cloud.google.com/python/docs/reference/cloudfunctions/latest"
"11","RUBY","google-cloud-functions-v2","PREVIEW","https://cloud.google.com/ruby/docs/reference/google-cloud-functions-v2/latest"
"11","RUBY","google-cloud-functions-v1","PREVIEW","https://cloud.google.com/ruby/docs/reference/google-cloud-functions-v1/latest"
"11","RUBY","functions_framework","GA","https://googlecloudplatform.github.io/functions-framework-ruby/v1.0.1"
"11","RUBY","google-cloud-functions","STABLE","https://cloud.google.com/ruby/docs/reference/google-cloud-functions/latest"
"12","CPP","google-cloud-cpp::tasks::v2","STABLE","https://cloud.google.com/cpp/docs/reference/tasks/latest"
"12","CSHARP","Google.Cloud.Tasks.V2Beta3","PREVIEW","https://cloud.google.com/dotnet/docs/reference/Google.Cloud.Tasks.V2Beta3/latest"
"12","CSHARP","Google.Cloud.Tasks.V2","STABLE","https://cloud.google.com/dotnet/docs/reference/Google.Cloud.Tasks.V2/latest"
"12","GO","cloudtasks/apiv2beta3","PREVIEW","https://cloud.google.com/go/docs/reference/cloud.google.com/go/cloudtasks/latest/apiv2beta3"
"12","GO","cloudtasks/apiv2beta2","PREVIEW","https://cloud.google.com/go/docs/reference/cloud.google.com/go/cloudtasks/latest/apiv2beta2"
"12","GO","cloudtasks/apiv2","STABLE","https://cloud.google.com/go/docs/reference/cloud.google.com/go/cloudtasks/latest/apiv2"
"12","JAVA","google-cloud-tasks","STABLE","https://cloud.google.com/java/docs/reference/google-cloud-tasks/latest/overview"
"12","NODEJS","@googleapis/cloudtasks","PREVIEW","https://googleapis.dev/nodejs/googleapis/latest"
"12","NODEJS","@google-cloud/tasks","STABLE","https://cloud.google.com/nodejs/docs/reference/tasks/latest"
"12","PHP","google/cloud-tasks","STABLE","https://cloud.google.com/php/docs/reference/cloud-tasks/latest"
"12","PYTHON","google-cloud-tasks","STABLE","https://cloud.google.com/python/docs/reference/cloudtasks/latest"
"12","RUBY","google-cloud-tasks-v2beta2","PREVIEW","https://cloud.google.com/ruby/docs/reference/google-cloud-tasks-v2beta2/latest"
"12","RUBY","google-cloud-tasks-v2beta3","PREVIEW","https://cloud.google.com/ruby/docs/reference/google-cloud-tasks-v2beta3/latest"
"12","RUBY","google-cloud-tasks-v2","PREVIEW","https://cloud.google.com/ruby/docs/reference/google-cloud-tasks-v2/latest"
"12","RUBY","google-cloud-tasks","STABLE","https://cloud.google.com/ruby/docs/reference/google-cloud-tasks/latest"
"13","CPP","google-cloud-cpp::storagecontrol::v2","PREVIEW","https://cloud.google.com/cpp/docs/reference/storagecontrol/latest"
"13","CPP","storage_client","ALPHA",NULL
"13","CPP","google-cloud-cpp::storage","STABLE","https://cloud.google.com/cpp/docs/reference/storage/latest"
"13","CSHARP","Google.Cloud.Storage.V1","STABLE","https://cloud.google.com/dotnet/docs/reference/Google.Cloud.Storage.V1/latest"
"13","GO","storage/internal/apiv1","ALPHA","https://cloud.google.com/go/docs/reference/cloud.google.com/go/latest/storage/internal/apiv1"
"13","GO","storage/internal/apiv2","STABLE","https://cloud.google.com/go/docs/reference/cloud.google.com/go/storage/latest/internal/apiv2"
"13","GO","storage","STABLE","https://cloud.google.com/go/docs/reference/cloud.google.com/go/storage/latest"
"13","JAVA","google-cloud-nio-examples","PREVIEW","https://cloud.google.com/java/docs/reference/google-cloud-nio/latest/history"
"13","JAVA","google-cloud-nio-retrofit","PREVIEW","https://cloud.google.com/java/docs/reference/google-cloud-nio/latest/history"
"13","JAVA","gcloud-java-nio-examples","PREVIEW",NULL
"13","JAVA","gcloud-java-storage","PREVIEW",NULL
"13","JAVA","google-cloud-nio","PREVIEW","https://cloud.google.com/java/docs/reference/google-cloud-nio/latest/history"
"13","JAVA","gcloud-java-nio","PREVIEW",NULL
"13","JAVA","spring-cloud-gcp-starter-storage","GA","https://github.com/GoogleCloudPlatform/spring-cloud-gcp/tree/main/spring-cloud-gcp-starters/spring-cloud-gcp-starter-storage"
"13","JAVA","spring-cloud-gcp-storage","GA","https://spring.io/projects/spring-cloud-gcp"
"13","JAVA","google-cloud-storage","STABLE","https://cloud.google.com/java/docs/reference/google-cloud-storage/latest/history"
"13","NODEJS","gcs-resumable-upload","STABLE","https://cloud.google.com/nodejs/docs/reference/gcs-resumable-upload/latest"
"13","NODEJS","@google-cloud/storage","STABLE","https://googleapis.dev/nodejs/storage/latest"
"13","PHP","google/cloud-storage","STABLE","https://cloud.google.com/php/docs/reference/cloud-storage/latest"
"13","PYTHON","google-resumable-media","PREVIEW","https://cloud.google.com/python/docs/reference/google-resumable-media/latest"
"13","PYTHON","gsutil","GA","https://cloud.google.com/storage/docs/gsutil"
"13","PYTHON","google-cloud-storage","STABLE","https://cloud.google.com/python/docs/reference/storage/latest"
"13","RUBY","google-cloud-storage","STABLE","https://cloud.google.com/ruby/docs/reference/google-cloud-storage/latest"
"14","CPP","google-cloud-cpp::datastore::v1","STABLE","https://cloud.google.com/cpp/docs/reference/datastore/latest"
"14","CSHARP","Google.Cloud.Datastore.Admin.V1","STABLE","https://cloud.google.com/dotnet/docs/reference/Google.Cloud.Datastore.Admin.V1/latest"
"14","CSHARP","Google.Cloud.Datastore.V1","STABLE","https://cloud.google.com/dotnet/docs/reference/Google.Cloud.Datastore.V1/latest"
"14","GO","datastore/admin/apiv1","STABLE","https://cloud.google.com/go/docs/reference/cloud.google.com/go/datastore/latest/admin/apiv1"
"14","GO","datastore","STABLE","https://cloud.google.com/go/docs/reference/cloud.google.com/go/datastore/latest"
"14","JAVA","gcloud-java-datastore","PREVIEW",NULL
